0,1,2,3,4
0.2784664032824551,0.12053389089590916,0.382458973373654,0.4468910562636559,0.7813785346394486
0.018854756762021085,0.005456165862877782,0.5380298916594752,0.35743742739117945,0.5348299796181601
0.4440314205100524,0.7024660629942548,0.7477283969022365,0.6244947570265273,0.49859187647410286
0.00035946032627842683,0.8878331640393357,0.4718896895865867,0.785556097131915,0.2010658208096603
0.7415572103923678,0.9293198560612994,0.7067150787162554,0.15321916654420753,0.19022843414897972
0.8342248577100466,0.9174807916493113,0.9416224976013616,0.6495508076555265,0.2892441388854916
0.603599803740193,0.8759455208910899,0.8234859425546771,0.4085028882508076,0.666214767922674
0.6240529861438238,0.39294137684973196,0.4057051411448137,0.5371936752373678,0.09268206770145271
0.7528974310701132,0.6572823764223208,0.14251030513894414,0.5663745780072229,0.606393312481073
0.0994069054265595,0.47095968531691423,0.3874205733548327,0.4388201378833203,0.8288442287338889
0.21347864915007297,0.9124418511959345,0.5000327907908577,0.7181345419906308,0.739263596704151
0.39533268984565295,0.8587194439152966,0.18432091147501994,0.5012557339025948,0.8760666549426356
0.5835952456592898,0.13356339034064457,0.7951021746768406,0.9961946786638235,0.5970440362822582
0.7047717315292075,0.11949384052190015,0.8622055986177944,0.772152947878546,0.9796881836928734
0.8689921466145809,0.12077853936855554,0.6832672250288787,0.27574660068066836,0.6924976000071589
0.6090247619339644,0.9148410331928295,0.5850512597464276,0.6538171481276264,0.9365248081459188
0.014124882293720331,0.456583167300213,0.06487159822721578,0.8153878063826646,0.6480145184539264
0.17387297675810576,0.4544594771262399,0.2726341154254993,0.8640601381408265,0.3194487848669839
0.720569833790319,0.3546116713098657,0.8434049767133458,0.14361643480455144,0.9042405932386535
0.06206622782304416,0.47668817150402787,0.12920527566376727,0.70201444116486,0.7959574875579573
0.18627467219895,0.9620804655894408,0.5762369183031605,0.6674228010560463,0.4700364061983823
0.5288862306899218,0.14789885718255458,0.32965917060460725,0.07345913673348037,0.6916265492480652
0.5498661757261476,0.5851771457402332,0.28179168803411214,0.7035436039814738,0.6581204235202454
0.6464438458106266,0.6623653365117974,0.20643186890356513,0.9758333182797915,0.40549312427620987
0.19726164912658484,0.8585125956316442,0.03150502448869286,0.034259455300786,0.4601250583867006
0.9342385201879598,0.21749178526428226,0.026828479520190407,0.13864832201748745,0.9968100436860455
0.10309562587527787,0.9541017563491829,0.39793860500428035,0.05558479817861395,0.3578710197275954
0.9864420699180806,0.3362905072702982,0.6070843298770646,0.05836157510568862,0.7412545926568969
0.7037659131506925,0.4092020244308826,0.6015130853246048,0.13767471253363095,0.1962647613239601
0.5576933243056013,0.6995268706384395,0.926597473013876,0.4222891358295512,0.1738537449603299
0.6497826922393817,0.8072913544127116,0.966912067331081,0.1213351766242573,0.9876688773923417
0.9316726327658247,0.6269662068990705,0.26107944724879273,0.3715002652192734,0.8957642712205719
0.1736088749500111,0.46849731047423715,0.193071338729074,0.16219760837589892,0.8753489512412582
0.45917114234279954,0.29743619718358316,0.0726110277507731,0.05638339329174458,0.5550577592071129
0.2244454995397973,0.03930932393079323,0.553080794162762,0.6906382845079851,0.6929122864061719
0.8030441036135018,0.6897038182653481,0.7601853932919946,0.2951588988975964,0.4852572080482228
0.7770136851437047,0.82212371657767,0.5463517949079012,0.7048799862611697,0.7181132235595219
0.1342322540091011,0.16866059095341157,0.9514621440360738,0.8975908730525329,0.0946834072190319
0.5050392369083692,0.35653850870151826,0.3333655546266501,0.7975614938489182,0.6382295026185664
0.2608557393216019,0.9255708783867407,0.41981787845099905,0.1460488935194717,0.5635613664143996
0.9858108273646681,0.9850537646180678,0.3348009616049489,0.8415928797018489,0.9315377700920409
0.7957351200732812,0.7861685062710133,0.4246280587087047,0.22739853186876402,0.8607759417770557
0.5257377650581875,0.7170508850058364,0.7011053817525128,0.19145758887633524,0.8238516045944199
0.740555795285748,0.4603940485472887,0.518652962005707,0.4875111000408885,0.08499656666394839
0.28186555870483687,0.7465458211943606,0.33894451605828624,0.4236594740913523,0.9857498801108479
0.12158580727403268,0.9869763859621563,0.34119311125426144,0.7361126884759517,0.9053382646756262
0.6739281545157197,0.5431291087675564,0.10644293843512831,0.09408501030321148,0.7805806256317233
0.43690479781637326,0.2400837414355731,0.6581781766804956,0.9484174199589482,0.5317089395411503
0.13687983804991355,0.6853327339108044,0.498271130826208,0.4626671488263874,0.7615276596379712
0.4760879714438081,0.5340915262709027,0.7454937159682249,0.90754163626672,0.8464639572300823
0.23601811998154265,0.13731845253063868,0.36751374170926243,0.6681261887898043,0.5744170511269758
0.7633805348975483,0.9368744872159229,0.7670694869133984,0.9643971080851876,0.5066347656197568
0.5496502781814067,0.899727710652733,0.26181172350036963,0.7871317535683353,0.5398831284373262
0.02400517787724743,0.06475707789374052,0.9270895429596854,0.42924545152941995,0.42558614720388355
0.42867554447940615,0.6297031808515555,0.10576322238024638,0.7526227186854438,0.44702767307624325
0.41218386596439716,0.4492502851027822,0.9273789230574435,0.9015466622148347,0.3131618594333103
0.12111001237832264,0.34345800673948734,0.7661128992944318,0.43237439307277015,0.8396682385280252
0.5628105765547192,0.38957635051876194,0.6940619664878732,0.4250078477554138,0.5159136623591638
0.6390850769362328,0.3655298937664523,0.8884813573919167,0.1292910661403016,0.25174130136280204
0.4752364780372478,0.2520835389995838,0.5604937420044679,0.5941532169883184,0.9864619038043361
0.9384003164853592,0.41091271007044194,0.26139945779226037,0.959892981728284,0.8753311620302574
0.1542758237265075,0.5065334330806572,0.94923945793613,0.7512591620119888,0.2801882524632511
0.2714761557841121,0.48262331604882136,0.06404650733211992,0.9235803570330398,0.16793573385127103
0.14382844859134425,0.09658383855867148,0.6084650094412811,0.4931137611669364,0.6110937586290461
0.23265275313748313,0.37972977438474576,0.4442132521149239,0.21216673279274112,0.896027353882675
0.7564274932106241,0.831898466512062,0.7116195240849198,0.38840080666731147,0.28589080342788675
0.6750596128744953,0.7395978462667477,0.6524019505923689,0.2177302870004575,0.35989459515906785
0.2228263211953816,0.8960608418835394,0.5690344092671158,0.3398692117018808,0.32548467353166777
0.022916914351087447,0.07196679247034643,0.489685508349614,0.1882108907183272,0.9078876520061175
0.5405712167738355,0.4970707120236434,0.706164458444206,0.6222279109634247,0.9200299098981726
0.6526124102909241,0.7677450283970719,0.1927679349259801,0.7098847142781066,0.5350043051174515
0.8268890069585457,0.28939290199735956,0.7157955664606835,0.6874311335779875,0.428343595100082
0.2774312580639027,0.41674422149755197,0.36467368178330084,0.6738078614626256,0.34028954326936256
0.15240623398547948,0.8452871892238938,0.10732411432129174,0.9174886844056013,0.5016430387772218
0.6264047698103019,0.2210672309306274,0.5574423356518815,0.4898448155655897,0.2917935738537113
0.4719544587841429,0.4635142404719764,0.2739651481152512,0.1866436735721374,0.7030491464787855
0.0743333102867384,0.5023251818599235,0.5739898428889143,0.7988366813948223,0.33503107844534075
0.3194768211320911,0.9080559439418248,0.467049428581793,0.9592085471043492,0.8974828443097689
0.6955075833483256,0.6731173206141173,0.5512190526348247,0.05901066703248403,0.5327878888166311
0.25374300210627265,0.35552770485437724,0.628996848045585,0.39073723768992974,0.5512122988605028
0.49681113142413125,0.5160481504872944,0.39588946036715655,0.5942195533357755,0.807320449444385
0.06891366231300922,0.8176510922743638,0.29145724192002975,0.9780616687607161,0.9952036794364516
0.6855887262626413,0.4858159109964153,0.722945249009138,0.5277293424733539,0.786006385835699
0.4368025639201051,0.12447137953465837,0.43838779338274214,0.4590040791263188,0.06374057571025926
0.01852292235010733,0.8276835051153353,0.3903203502589281,0.5674159925039591,0.04108145864614665
0.6040263200395718,0.9885963805968684,0.3911045186200396,0.5891504790055324,0.4583040992754964
0.003582983567916531,0.3644271306204613,0.868796881074502,0.3415543258317544,0.7899713176913661
0.22629873491456476,0.11869715503115419,0.7229250527108946,0.23110807169462255,0.7890340644904297
0.34493015364443713,0.9740030895565618,0.6576146995608941,0.8183945366070052,0.4067584900853384
0.8623452696530082,0.5035774952591182,0.03446718507766522,0.8828957177862564,0.2863694574241399
0.8034367274632417,0.7597966420330745,0.8590216715401459,0.3310091061175958,0.34124037885704017
0.4110333780324953,0.4632782903956052,0.7995708695481064,0.01326133301396637,0.426924810966275
0.06359326987192992,0.19106257345876665,0.1098927849259016,0.8686502428529094,0.6209517171624026
0.98982995290495,0.35874282266309787,0.899582914528563,0.02249183901324303,0.3114489341492852
0.9329960592541128,0.948234668359334,0.64316634485349,0.030096244329401167,0.23200365293647152
0.4508832467814754,0.8566898900674352,0.1568708760298172,0.48947567725925856,0.19926942508566858
0.8317719490344477,0.22796632111261916,0.028934385797034334,0.667117528984535,0.1856300232811614
0.7144844824192127,0.9306275088503045,0.3564421032206696,0.4998836493973702,0.40434216614358065
0.7052746130707297,0.12516780947219885,0.6619306804380976,0.3430907587894072,0.04279990775150466
0.9144279596367489,0.5617524697152404,0.5061995934150607,0.2543906682649284,0.31732356123709904
0.16750865579428054,0.31452464114166756,0.6066494905215796,0.34347955336243285,0.5911509530888203
0.08220643999166255,0.6306515602506874,0.8514480415466874,0.14845217628187068,0.37846580274373975
0.13625704935609795,0.5176439212214617,0.05685921366900726,0.6682171337413781,0.36685498013274187
0.7722271278213568,0.08708335091831743,0.20456893021518663,0.7106408640395141,0.18752621097122524
0.7776911188749361,0.33525250350705527,0.539317705230257,0.5934264103474972,0.5650113454624486
0.8509870548047062,0.9820881721868262,0.2797290730891465,0.8661666338630166,0.23399050870119886
0.8400985593683614,0.9760434838835724,0.37856280410164644,0.051671507568893604,0.4085912004169602
0.8421961351399048,0.08987466234657138,0.8237124064703376,0.8651671887380245,0.32817942233605235
0.1189677525366789,0.7902482481000245,0.8100943895504127,0.36520393927478345,0.9827553807362055
0.5307441582951494,0.8571353206816765,0.1776480453160184,0.5043530598942181,0.9973510295168081
0.8964857607335447,0.7367847386704612,0.19132208681739804,0.9165195103370681,0.0001730818590442995
0.7956403186202435,0.7582537550679191,0.8034339749658972,0.07686651109498777,0.685805602950399
0.876845869483998,0.9832338903777145,0.9366241843872,0.2528256467067729,0.7014207746725875
0.4494903759419533,0.0555740831287469,0.76599435663844,0.2766554693360661,0.9655233026591791
0.11260915177953867,0.4661041059316554,0.2121026761813306,0.16442989691212329,0.27592183563566075
0.8013724939091088,0.04730497381101206,0.1097486492825468,0.2543522512959995,0.9831364443971485
0.7957573646301832,0.6987462614772909,0.5510990347880905,0.1845046794327747,0.18739428365952715
0.06743811052114668,0.22459071048066848,0.43953389672604026,0.7233441216623976,0.9485357854391845
0.3711067782683338,0.5131590280074805,0.1137570033005254,0.8909602299583179,0.9398867568689373
0.6344118232558282,0.327209717257094,0.6738400328719172,0.6547118658814862,0.5608067365981966
0.47745779120998477,0.5497190818285789,0.5010204534964529,0.2884303290586919,0.27420505541677365
0.35558694131196644,0.5086529197224073,0.17592306375185063,0.46621253978376664,0.6685831487319317
0.901848542030331,0.5064384608485646,0.5645654611543648,0.4084935195245135,0.16642629196197212
0.3163849587241353,0.5217334400710174,0.22918936969600823,0.8955788852542239,0.41746862250653993
0.3268192668962171,0.38083132459714797,0.5590106883300909,0.9758150013085473,0.19104387066221096
0.596726411586622,0.41223700303590194,0.6602206386219635,0.2571361323796618,0.7148340002973742
0.290362910955975,0.9677667685717326,0.5176973037715181,0.33843221441347227,0.3421864375746497
0.5334965772328846,0.8779150836831797,0.6914568960574414,0.023628862722678057,0.6588818314671544
0.2570587999994256,0.639323744102873,0.036786287088106606,0.998064008835995,0.7081092235655383
0.9283817913351996,0.6629583128651,0.17316612355298722,0.2710422329280743,0.7748395142731302
0.7833937314596169,0.9759573376996098,0.015979477802527065,0.2973397145016794,0.8952017348205135
0.1217691849103072,0.4868105410871949,0.9888253993267064,0.08623465435364397,0.19484603867551653
0.004089417755367419,0.32293445209863425,0.4747228654127179,0.7680123540557313,0.9175440417044131
0.2647833436387512,0.05892905891882383,0.8856583244935066,0.41497575574482803,0.8310510087513907
0.6115263676845342,0.4218591974200959,0.5833281521824698,0.5174150185665294,0.3338035803446725
0.36116168712535024,0.46557517625076106,0.5395334471438027,0.7533596646273245,0.9707188882149346
0.2908852111043597,0.2534143007721056,0.29348092031997763,0.8948097707942437,0.7871464202591905
0.4187116593303195,0.3195762783241758,0.6668046429127895,0.09322870580804066,0.837369587029474
0.7788953105644598,0.5315453794488588,0.7386933634610353,0.2869167223537965,0.2652835850594025
0.3481471369804158,0.31551799819859805,0.014505306380109162,0.8507043889258202,0.0358263344137284
0.06780788931905157,0.28939404303894534,0.9985492038349705,0.43596757331902547,0.5729736480583075
